gsis_id,display_name,common_first_name,first_name,last_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,position,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,jersey_number,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_position,pff_status,draft_year,draft_round,draft_pick,draft_team
00-0000429,Bruce Armstrong,Bruce,Bruce,Armstrong,,,,ARM146571,,ArmsBr00,,,226,32004152-4d14-6571-52f7-a090f0cfd586,1965-09-07,OL,OT,,,76,295,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jgk8bv3fiwutyslckvdx",Louisville,,78,1987,2000,NE,ACT,,,14,,,1987,1,23,NE
00-0023643,Calvin Armstrong,Calvin,Calvin,Armstrong,,,,ARM187928,30039,,2428,,8625,32004152-4d18-7928-8aee-2e4ede815c7b,1982-03-31,OL,OT,,,79,320,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rwaqy2tgpt8b16ynx8bd",Washington State,,0,2005,2007,WAS,CUT,,,2,,,,,,
00-0034792,Cornell Armstrong,Cornell,Cornell,Armstrong,C.Armstrong,Cornell,,ARM210022,46278,ArmsCo00,50351,7094,3123963,32004152-4d21-0022-f436-72fa02a5ad42,1995-09-22,DB,DB,DB,SLOT_CB,72,185,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aslfjfnirvlt7u6z8hkn",Southern Mississippi,Conference USA,26,2018,2025,MIA,CUT,CUT,R/Injured,5,CB,IR,2018,6,209,MIA
00-0021406,Derick Armstrong,Derick,Derick,Armstrong,,,,ARM213829,,ArmsDe00,,,3998269,32004152-4d21-3829-d05f-38ab3fde1c52,1979-04-02,WR,WR,,,74,206,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rzzdo4ytnwvxtyggi2di",Univ of Arkansas at Monticello; Tyler JC,,88,2003,2005,HOU,ACT,,,3,,,,,,
00-0034373,Dorance Armstrong,Dorance,Dorance,Armstrong,D.Armstrong,Dorance,,ARM218905,46185,ArmsDo00,48557,7001,3928979,32004152-4d21-8905-faaa-3f4d94307d60,1997-06-10,DL,DE,DL,EDGE,76,255,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdapnpgtde1mdf7r8l5e",Kansas,Big Twelve Conference,92,2018,2025,WAS,RES,RES,R/Injured,8,ED,A,2018,4,116,DAL
ARM293142,Harvey Armstrong,Harvey,Harvey,Armstrong,,,,ARM293142,,ArmsHa20,,,,32004152-4d29-3142-c778-a900190ae214,1959-12-29,DL,NT,,,75,255,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tct78p4lncnmdn2hexhz",SMU,,0,1982,1990,IND,ACT,,,8,,,1982,7,190,PHI
ARM341999,Jimmy Armstrong,Jimmy,James,Armstrong,,,,ARM341999,,ArmsJi20,,,,32004152-4d34-1999-2460-a3a9a70e2473,1962-06-18,DB,DB,,,68,166,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/py0mtlmolaxtatat0usp",Appalachian State,,0,1987,1987,DAL,ACT,,,0,,,,,,
ARM450213,John Armstrong,John,John,Armstrong,,,,ARM450213,,ArmsJo21,,,,32004152-4d45-0213-33ae-e1500b708614,1963-07-07,DB,CB,,,69,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etxzkkf9nx8jopyjuhew",Richmond; Northwest Mississippi CC,,0,1987,1987,BUF,ACT,,,1,,,1986,11,286,MIN
00-0035661,Ka'John Armstrong,Ka'John,Ka'John,Armstrong,K.Armstrong,Ka'John,,ARM455007,49153,ArmsKa00,46148,,3125842,32004152-4d45-5007-f143-7183c00bcbbd,1996-05-25,OL,OT,,,77,300,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q1skqscp3j2ra6bfilij",Eastern Michigan,Mid-American Conference,0,2019,2019,DEN,DEV,CUT,Active,0,,,,,,
ARM537427,Otis Armstrong,Otis,Otis,Armstrong,,,,ARM537427,,ArmsOt00,,,,32004152-4d53-7427-3f37-e93b24dc264d,1950-11-15,RB,RB,,,70,196,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wohqejaijvbjhxr6uxvb",Purdue,,0,1974,1980,DEN,ACT,,,8,,,,,,
00-0000439,Trace Armstrong,Trace,Raymond,Armstrong,,,,ARM642641,,ArmsTr00,,,197,32004152-4d64-2641-4f5c-6a37fa5c0a39,1965-10-05,DL,DE,,,76,275,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/euzjohn4txovvbpchco4",Florida; Arizona State,,93,1989,2003,LV,RES,,,15,,,1989,1,12,CHI
00-0000441,Tyji Armstrong,Tyji,Tyji,Armstrong,,,,ARM741105,,ArmsTy00,,,7334,32004152-4d74-1105-9813-d29bd3cf306e,1970-10-03,TE,TE,,,76,250,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vaxhwyijo5sppzpzrmp3","Mississippi; Iowa, Central University of",,89,1992,1998,LA,ACT,,,6,,,1992,3,79,TB
ARN207645,Jim Arneson,Jim,James,Arneson,,,,ARN207645,,ArneJi20,,,,32004152-4e20-7645-355f-632581ae3fc7,1951-01-07,OL,G,,,75,247,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/snhp5epixwvpvvghiopj",Arizona,,0,1974,1975,WAS,ACT,,,3,,,,,,
ARN276860,Mark Arneson,Mark,Mark,Arneson,,,,ARN276860,,ArneMa20,,,,32004152-4e27-6860-5f4f-52af03ac28de,1949-09-09,LB,OLB,,,74,220,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbmk7bf6jhvqh6iqetii",Arizona,,0,1974,1980,LA,ACT,,,9,,,,,,
00-0027277,Alric Arnett,Alric,Alric,Arnett,,,,ARN334825,,,,,,32004152-4e33-4825-a8d8-050407828387,1987-06-26,WR,WR,,,74,188,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmomrnjzzbiguhtmns7r",West Virginia,,0,2010,2010,DET,DEV,,,0,,,,,,
00-0036359,Damon Arnette,Damon,Damon,Arnette,D.Arnette,Damon,,ARN348973,52427,ArneDa00,28080,8759,3915506,32004152-4e34-8973-9109-966ba8411b32,1996-09-02,DB,CB,DB,CB,72,195,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd2gstkm1skm5r3fxca5",Ohio State,Big Ten Conference,41,2020,2025,HOU,CUT,CUT,PS; Exc,3,CB,P,2020,1,19,LV
00-0029911,Brian Arnfelt,Brian,Brian,Arnfelt,,,,ARN351871,,ArnfBr00,8342,2647,16041,32004152-4e35-1871-d2a3-59375e076a28,1989-10-11,DL,DE,,,76,298,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g2yyvdxguide6knjofn8",Northwestern,,69,2013,2013,PIT,ACT,,,0,DI,,,,,
00-0034011,Dan Arnold,Dan,Daniel,Arnold,D.Arnold,Dan,,ARN413883,45785,ArnoDa00,51842,6350,4212989,32004152-4e41-3883-2521-46a3b5976b3b,1995-03-15,TE,TE,TE,TE,78,220,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/txr5zwgfdbtwzsre8trk",Wisconsin-Platteville,Wisconsin Intercollegiate Athletic Conference,85,2017,2022,JAX,ACT,CUT,Active,6,TE,A,,,,
ARN415290,David Arnold,David,David,Arnold,,,,ARN415290,,ArnoDa20,,,,32004152-4e41-5290-9c9b-b932395a6f52,1966-11-21,DB,DB,,,75,208,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kf3ec35byqdrlozye1sd",Michigan,,0,1989,1989,PIT,ACT,,,0,,,1989,5,118,PIT
00-0019716,Gerard Arnold,Gerard,Gerard,Arnold,,,,ARN445022,,,,,,32004152-4e44-5022-3934-892491ec5650,1977-10-05,RB,RB,,,68,191,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yrforqhhpcvccgzcwb3g",Memphis,,40,2000,2000,WAS,RES,,,0,,,,,,
00-0035995,Grayland Arnold,Grayland,Grayland,Arnold,G.Arnold,Grayland,,ARN459888,52897,ArnoGr01,43528,9122,4035389,32004152-4e45-9888-34a6-5eb801ef26d6,1997-09-04,DB,SAF,,,70,187,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hl3qqnsctx0o0ocwt37h",Baylor,Big Twelve Conference,25,2020,2023,HOU,RES,RES,R/Injured,4,CB,IR,,,,
00-0000446,Jahine Arnold,Jahine,Jahine,Arnold,,,,ARN474755,,ArnoJa00,,,1029,32004152-4e47-4755-4b7b-bed94c54922f,1973-06-19,WR,WR,,,72,185,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y3qyqfre27dgirrki3yb",Fresno State; De Anza College,,88,1996,1999,GB,RES,,,4,,,1996,4,132,PIT
00-0000447,Jim Arnold,Jim,James,Arnold,,,,ARN484505,,ArnoJi20,,,6517,32004152-4e48-4505-f303-b808632ddd52,1961-01-31,SPEC,P,,,74,211,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x9o6ovudmtr8yioupxgv",Vanderbilt,,0,1983,1994,MIA,CUT,,,12,,,1983,5,119,KC
ARN622935,John Arnold,John,John,Arnold,,,,ARN622935,,ArnoJo20,,,,32004152-4e62-2935-f037-78362327d2ba,1955-10-05,WR,WR,,,70,175,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xkjn6uvznloqxoz5rccx",Wyoming,,0,1979,1980,DET,ACT,,,2,,,,,,
00-0040313,Kam Arnold,Kam,Kam,Arnold,K.Arnold,Kam,,ARN652292,58749,ArnoKa00,123531,12624,4429224,32004152-4e65-2292-5a0b-f59b987941f1,2002-02-19,LB,LB,LB,MLB,73,229,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ujbak0j8tardgvzqwyii",Boston College,Atlantic Coast Conference,,2025,2025,KC,DEV,RES,Reserve/Future,0,,,,,,
ARN692150,LeFrancis Arnold,LeFrancis,LeFrancis,Arnold,,,,ARN692150,,ArnoLe20,,,,32004152-4e69-2150-92ea-c3545d5d8cf2,1952-11-24,OL,G,,,75,245,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/in5zhe5kcxkfiqjmaxwr",Oregon,,0,1974,1974,DEN,ACT,,,0,,,,,,
00-0039903,Terrion Arnold,Terrion,Terrion,Arnold,T.Arnold,Terrion,,ARN739342,57145,ArnoTe00,146603,11632,4592837,32004152-4e73-9342-f72d-04074002484c,2003-03-22,DB,CB,DB,CB,72,195,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h3rbtalyoblh2szat9qc",Alabama,Southeastern Conference,6,2024,2025,DET,RES,RES,R/Injured,2,CB,A,2024,1,24,DET
ARN761365,Walt Arnold,Walt,Walter,Arnold,,,,ARN761365,,ArnoWa00,,,,32004152-4e76-1365-4afb-4d66209ed145,1958-08-31,TE,TE,,,75,228,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/igfwjyq3r76sivzxhozz",New Mexico,,0,1980,1987,KC,ACT,,,8,,,,,,
00-0027086,Stanley Arnoux,Stanley,Stanley,Arnoux,,,,ARN772901,34569,ArnoSt99,5041,,12631,32004152-4e77-2901-660f-5dc6a6f0949a,1986-09-09,LB,LB,,,72,232,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eugvj8kbfg3wfrdncnyh",Wake Forest,,53,2009,2010,NO,RES,,,2,,,2009,4,118,NO
00-0024447,Devin Aromashodu,Devin,Gbolahan,Aromashodu,,,,ARO387604,31048,AromDe00,3178,1773,9819,32004152-4f38-7604-37a6-c19f7fb347fe,1984-05-23,WR,WR,,,74,201,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hfs3dxvebau20khe9vh9",Auburn,,19,2006,2012,MIN,ACT,,,5,WR,,2006,7,233,MIA
ARO415291,Doug Aronson,Doug,Douglas,Aronson,,,,ARO415291,,AronDo20,,,,32004152-4f41-5291-b026-f5fbb733ded4,1964-08-14,OL,G,,,75,290,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vxhvuokkzoco7lth1llm",San Diego State,,0,1987,1987,CIN,ACT,,,0,,,,,,
00-0019984,Donovan Arp,Donovan,Donovan,Arp,,,,ARP401791,,,,,,32004152-5040-1791-3f4c-5b29ad43cdc6,1978-01-12,DL,DT,,,75,280,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zpbfaxzzd2dgdh06x8i8",Louisville,,74,2001,2001,WAS,ACT,,,0,,,,,,
ARP415291,John Arp,John,John,Arp,,,,ARP415291,,ArpxJo20,,,,32004152-5041-5291-9657-be47cddec10f,1965-08-15,OL,OT,,,77,275,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nnff5gnudjilyao7mfth",Lincoln University (MO),,0,1987,1987,CHI,ACT,,,0,,,,,,
00-0026377,Adrian Arrington,Adrian,Adrian,Arrington,,,,ARR162645,33318,ArriAd00,4551,6785,11471,32004152-5216-2645-379f-c90777b5e7a5,1985-11-07,WR,WR,,,75,192,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ec3kzc9fgcttbjvlsm8h",Michigan,,87,2008,2012,NO,CUT,,,3,WR,,2008,7,237,NO
00-0023479,J.J. Arrington,J.J.,Jonathan,Arrington,,,,ARR194145,29871,ArriJ.00,2261,,8458,32004152-5219-4145-11eb-d0b453254669,1983-01-23,RB,RB,,,69,212,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ap5hhhat0phivdfilqve",California; College of the Canyons,,28,2005,2008,ARI,ACT,,,4,,,2005,2,44,ARI
00-0026071,Kyle Arrington,Kyle,Kyle,Arrington,,Kyle,,ARR196395,33604,ArriKy00,4742,227,11494,32004152-5219-6395-950f-fc0ba31deb9f,1986-08-12,DB,CB,,,70,186,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xzz3lmkcfvtjnghrleat",Hofstra,Colonial Athletic Association,24,2008,2016,BAL,RES,ACT,Active,8,CB,,,,,
00-0019692,LaVar Arrington,LaVar,LaVar,Arrington,,,,ARR198645,25311,ArriLa00,580,,2133,32004152-5219-8645-5bd2-76f8bab3c56d,1978-06-20,LB,OLB,,,75,257,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tlikhii0c14hmxe7vbio",Penn State,,55,2000,2006,NYG,RES,,,7,,,2000,1,2,WAS
00-0040739,Elijah Arroyo,Elijah,Elijah,Arroyo,E.Arroyo,Elijah,,ARR629685,58255,ArroEl00,143933,12410,4678006,32004152-5262-9685-50ee-580fc8b42629,2003-04-05,TE,TE,TE,TE,77,254,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dwlyrxi2yxowfj4abtoa",Miami,Atlantic Coast Conference,18,2025,2025,SEA,ACT,ACT,Active,0,TE,A,2025,2,50,SEA
00-0021640,Tom Arth,Tom,Thomas,Arth,,,,ART318732,,,,,,32004152-5431-8732-13f9-8107d4bc0e83,1981-05-11,QB,QB,,,76,235,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xjxswajlu2svuscv7lme",John Carroll University,,0,2003,2003,IND,RES,,,1,,,,,,
00-0000456,Mike Arthur,Mike,Michael,Arthur,,,,ART343482,,ArthMi20,,,7188,32004152-5434-3482-cf9e-30ce3880cf97,1968-05-07,OL,G,,,75,290,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g1hzalrewboeitcyrftn",Texas A&M,,50,1991,1996,GB,CUT,,,6,,,1991,5,130,CIN
00-0031599,Cameron Artis-Payne,Cameron,Cameron,Artis-Payne,C.Artis-Payne,Cameron,,ART387205,42517,ArtiCa00,9607,4022,3043097,32004152-5438-7205-b9ec-41e76cfc932f,1990-06-23,RB,RB,,,70,215,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vaeghufm3dkzmsjhb8hg",Auburn; Allan Hancock College,,34,2015,2018,CAR,ACT,CUT,,4,HB,,2015,5,174,CAR
00-0000457,Rodney Artmore,Rodney,Rodney,Artmore,,,,ART511848,,ArtmRo20,,,2044,32004152-5451-1848-b177-10bbe2a3b207,1974-06-14,DB,SAF,,,72,210,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fejlunfz5edscpnaip8u",Baylor; Garden City CC,,46,1999,1999,GB,RES,,,1,,,,,,
00-0029341,Stanley Arukwe,Stanley,Stanley,Arukwe,,,,ARU355964,,,,,15560,32004152-5535-5964-2f8e-b07ccdbd6d92,1989-04-05,WR,WR,,,71,184,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ph2g3eklyayrmgibyvbj",Troy,,0,2012,2012,NYJ,CUT,,,0,,,,,,
00-0034166,Ade Aruna,Ade,Ade,Aruna,A.Aruna,Ade,,ARU444955,46287,ArunAd00,48606,7103,3041114,32004152-5544-4955-573f-54de95727bfe,1994-04-27,DL,DE,,,77,263,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c1xjxcoqb6qyfkf41dzv",Tulane,,0,2018,2019,LV,DEV,INA,,2,,,2018,6,218,MIN
00-0000458,Herman Arvie,Herman,Herman,Arvie,,,,ARV296636,,ArviHe20,,,7425,32004152-5629-6636-cfab-320f9fa96f4c,1970-10-12,OL,OT,,,76,305,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jfocabmuylupzlnyhcpk",Grambling State,,70,1993,1996,BAL,ACT,,,4,,,1993,5,124,CLE
00-0035001,George Asafo-Adjei,George,George,Asafo-Adjei,G.Asafo-Adjei,George,,ASA496543,48015,AsafGe00,46614,8023,3915238,32004153-4149-6543-6655-19bd3dc03db8,1997-01-12,OL,OT,,,77,320,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kzsttqv6kxidvz3ywnw7",Kentucky,,78,2019,2019,NYG,RES,RES,,0,,,2019,7,232,NYG
00-0037822,Brian Asamoah II,Brian,Brian,Asamoah,B.Asamoah,Brian,,ASA586824,54531,AsamBr00,77195,10111,4360255,32004153-4158-6824-4e3e-99c858dd3af6,2000-03-29,LB,LB,LB,MLB,72,226,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xohuccngmgsc8x8t7onn",Oklahoma,Big Twelve Conference,,2022,2025,CIN,RES,RES,R/Injured,4,LB,A,2022,3,66,MIN
00-0027673,Jon Asamoah,Jon,Jonathan,Asamoah,,,,ASA577796,35507,AsamJo20,5593,512,13260,32004153-4157-7796-fc63-7c8d04bb0f53,1988-07-21,OL,G,,,76,305,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wgiwp9xmz3mfezylhzh0",Illinois,,75,2010,2015,ATL,CUT,,,6,G,,2010,3,68,KC
00-0040299,Eugene Asante,Eugene,Eugene,Asante,E.Asante,Eugene,,ASA591338,58735,,99748,12625,4427532,32004153-4159-1338-75ed-2632b44597ed,2000-01-22,LB,LB,LB,MLB,73,222,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktwpzrd5sqwfo0w81ez8",Auburn; North Carolina,Southeastern Conference,,2025,2025,ATL,DEV,DEV,Practice Squad,0,,,,,,
00-0027759,Larry Asante,Larry,Larry,Asante,,Larry,,ASA595852,35599,AsanLa99,5683,574,13310,32004153-4159-5852-ebe3-96b3cc0a5822,1988-03-07,DB,S,,,72,210,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hglzwtnpcaoz1pmgjbnv",Nebraska,Big Ten Conference,42,2010,2015,LV,ACT,ACT,Active,4,S,,2010,5,160,CLE
00-0031981,Richard Ash,Richard,Richard,Ash,R.Ash,Richard,Jr.,ASH105787,42982,AshxRi00,10047,4504,2515345,32004153-4810-5787-5974-6c25ea6e4591,1992-08-04,DL,DT,,,75,320,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mpbcnakbx8z2iom2kqi2",Western Michigan; Michigan,,76,2015,2017,DAL,ACT,CUT,,1,DI,,,,,
00-0040246,Julian Ashby,Julian,Frederick,Ashby,J.Ashby,Julian,,ASH284551,58456,AshbJu00,139018,12611,4695254,32004153-4828-4551-3d8b-1ec32aeb09b4,2002-07-08,SPEC,LS,,,73,231,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qlam8vwdvr3fxlbcbotw",Vanderbilt; Furman,Southeastern Conference,47,2025,2025,NE,ACT,ACT,Active,0,LS,A,2025,7,251,NE
ASH369148,Richard Ashe,Richard,Richard,Ashe,,,,ASH369148,,AsheRi20,,,,32004153-4836-9148-3c05-225a2e2b42a5,1967-03-14,TE,TE,,,76,260,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ai3xecfiwmwjppjyfkd0",Humboldt State,,0,1990,1990,LA,ACT,,,1,,,,,,
00-0000466,Jamie Asher,Jamie,Jamie,Asher,,,,ASH449435,,AsheJa00,,,7802,32004153-4844-9435-23ec-685dc092448f,1972-10-31,TE,TE,,,75,245,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jjhrmyicgzndpwnjdbee",Louisville,,84,1995,1999,PHI,RES,,,5,,,1995,5,137,WAS
ASH461435,Bob Asher,Bob,Robert,Asher,,,,ASH461435,,AsheBo20,,,,32004153-4846-1435-a922-5df758e706d0,1948-06-13,OL,OT,,,77,250,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilcggjdhp1argwgb5vuo",Vanderbilt,,0,1974,1975,CHI,ACT,,,5,,,,,,
ASH553722,Walker Lee Ashley,Walker Lee,Walker,Ashley,,,,ASH553722,,AshlWa20,,,,32004153-4855-3722-be8c-c09991d43683,1960-07-28,LB,LB,,,72,234,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f1q9whfc9buzorqeraql",Penn State,,0,1983,1990,MIN,ACT,,,7,,,1983,3,73,MIN
00-0000472,Darryl Ashmore,Darryl,Darryl,Ashmore,,,,ASH635509,,AshmDa20,,,330,32004153-4863-5509-3310-eff5a4b46711,1969-11-01,OL,OT,,,79,310,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcbw1lt8lg9vciuqxecs",Northwestern,,77,1992,2002,LV,RES,,,10,,,1992,7,171,LA
ASH738296,Josh Ashton,Josh,Joshua,Ashton,,,,ASH738296,,AshtJo00,,,,32004153-4873-8296-ec54-476746514c58,1949-08-24,RB,RB,,,73,205,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fbeg8ftforo5jgzpgdmy",Tulsa,,0,1974,1975,LA,ACT,,,4,,,,,,
00-0019995,Tom Ashworth,Tom,Thomas,Ashworth,,,,ASH777848,,AshwTo20,,,4298,32004153-4877-7848-860a-c4a544193b0d,1977-10-10,OL,OT,,,78,306,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvpwyp8o0tmnl2pfyzpa",Colorado,,68,2002,2007,SEA,ACT,,,5,,,,,,
00-0036194,Devin Asiasi,Devin,Devin,Asiasi,D.Asiasi,Devin,,ASI024038,52499,AsiaDe00,40294,8831,4046522,32004153-4902-4038-a2e4-cae6370aa967,1997-08-14,TE,TE,TE,TE,75,260,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ag0lglz7kkq6d29iqxl8",UCLA,Pacific Twelve Conference,,2020,2023,TEN,DEV,DEV,PS; Vet,4,TE,P,2020,3,91,NE
00-0033465,Isaac Asiata,Isaac,Isaac,Asiata,I.Asiata,Isaac,,ASI048076,44977,AsiaIs00,11919,5750,2575978,32004153-4904-8076-feee-73311f6eec4e,1992-12-29,OL,G,OL,,75,345,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/re7xdbjzhobvpiqz3zcd",Utah,Pacific Twelve Conference,68,2017,2018,MIA,ACT,ACT,Active,2,,,2017,5,164,MIA
00-0026551,Johan Asiata,Johan,Johan,Asiata,,,,ASI059326,,AsiaJo20,,,12758,32004153-4905-9326-8b3a-6d796c8cbf1a,1985-12-19,OL,G,,,76,300,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/svykws6tzuidagwycydx",UNLV; Yuba College,,0,2009,2010,CHI,DEV,,,1,,,,,,
00-0028198,Matt Asiata,Matt,Matthew,Asiata,M.Asiata,Matt,,ASI070576,37676,AsiaMa00,6432,1792,14360,32004153-4907-0576-54f5-d0de7e3b5395,1987-07-24,RB,RB,QB,QB,72,219,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zrj90d9ej6ubrnpjbewn",Utah; Snow,,44,2012,2016,MIN,ACT,CUT,,5,HB,,,,,
00-0026593,K.C. Asiodu,K.C.,K.C.,Asiodu,,,,ASI474618,,AsioK.00,,,12759,32004153-4947-4618-b82e-c981a5a45539,1986-11-24,LB,LB,,,74,242,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/anctcppoaoyqccd2ci0v",Central Oklahoma; UNLV,,94,2009,2010,NO,CUT,,,2,,,,,,
00-0000473,Joe Aska,Joe,Joe,Aska,,,,ASK092286,,AskaJo00,,,7806,32004153-4b09-2286-465f-d654c1482427,1972-07-14,RB,RB,,,71,240,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lzdnzab04folvqrkamgf",Central Oklahoma; Cisco Junior College; Coffeyville CC,,35,1995,1997,LV,ACT,,,3,,,1995,3,86,LV
00-0022003,B.J. Askew,B.J.,Bobby,Askew,,,,ASK283611,28121,AskeB.00,1400,,4543,32004153-4b28-3611-b211-55ec7e3ef5c3,1980-08-19,RB,FB,,,75,233,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1c0hws42t8vfirum5xp",Michigan,,35,2003,2009,TB,RSN,,,7,,,2003,3,85,NYJ
00-0000474,Chad Askew,Chad,Chad,Askew,,,,ASK290361,,,,,,32004153-4b29-0361-2a09-1857cd13dc0d,1972-01-27,WR,WR,,,76,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u0y2qdozpll4hisodpa2",Pittsburgh,,0,1995,1995,NYJ,RES,,,0,,,,,,
00-0022865,Matthias Askew,Matthias,Matthias,Askew,,,,ASK302361,29067,AskeMa20,1835,,5639,32004153-4b30-2361-b5a5-11b2f8916d25,1982-07-01,DL,DT,,,77,302,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jepjpj22o4qqjzjlvj6i",Michigan State,,61,2004,2009,DET,CUT,,,3,,,2004,4,114,CIN
00-0030834,Nate Askew,Nate,Nate,Askew,,,,ASK314361,,AskeNa01,9062,3587,17107,32004153-4b31-4361-3587-225b76277ab5,1991-08-20,LB,LB,,,76,235,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yckpm0dl9cgkdmyfbtlk",Texas A&M,,0,2014,2015,CAR,DEV,,,1,,,,,,
ASK553722,Bert Askson,Bert,Bert,Askson,,,,ASK553722,,AsksBe20,,,,32004153-4b55-3722-2c24-7bef9d02b6a0,1945-12-16,TE,TE,,,75,223,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mar0y1cjbild19phsaud",Texas Southern,,0,1975,1977,GB,ACT,,,4,,,,,,
ASM415291,Jim Asmus,Jim,James,Asmus,,,,ASM415291,,AsmuJi20,,,,32004153-4d41-5291-1e9a-1050218f938b,1958-12-02,SPEC,P,,,74,195,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j8hqzgt4ibicmzcyqdve",Hawaii; Mt. San Antonio,,0,1987,1987,SF,ACT,,,1,,,,,,
00-0022077,Nnamdi Asomugha,Nnamdi,Nnamdi,Asomugha,,,,ASO415291,28067,AsomNn20,1347,2110,4489,32004153-4f41-5291-9f2e-398ae27d5ed7,1981-07-06,DB,CB,,,74,210,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qly3teee1yjssyhgxslv",California,,28,2003,2013,SF,CUT,,,11,CB,,2003,1,31,LV
00-0029296,Mark Asper,Mark,Mark,Asper,,,,ASP272764,38708,AspeMa00,7168,947,15026,32004153-5027-2764-e725-8b52dc7ce8b8,1985-11-08,OL,G,,,78,321,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pitcyuewvvqcn7w5xgag",Oregon,,0,2012,2014,MIA,DEV,,,3,,,2012,6,178,BUF
